StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,fam_biden,fam_trump,fam_zuck,fam_musk,fav_biden_1,fav_trump_1,fav_zuck_1,fav_musk_1,t1_biden_1,t1_trump_1,t1_zuck_1,t1_musk_1,t2_biden_1,t2_trump_1,t2_zuck_1,t2_musk_1,Q1,Q2,Q3,Q4,Q5,transaction_id
2024-07-29 17:26:14,2024-07-29 17:26:33,IP Address,67.240.40.68,100,19,True,2024-07-29 17:26:34,R_74AxtEBAcreD9DE,,,,,42.773,-73.7111,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,6VKvpZtYoKOREJyZ2coZMp
2024-07-29 17:25:51,2024-07-29 17:26:33,IP Address,97.113.141.151,100,42,True,2024-07-29 17:26:34,R_5hftFkFK6nxv1R9,,,,,47.4902,-122.3004,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,9,1,4,2,,,,,,,,,Female,40,Democrat,Liberal,Finance,3tmyvT8bVRjWNtS2YgQYgK
2024-07-29 17:26:28,2024-07-29 17:26:35,IP Address,107.199.205.53,100,7,True,2024-07-29 17:26:36,R_74cwoWiGJEqPLMf,,,,,37.4967,-122.2665,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,2ERPfCCvZbQjluKKVrOFiE
2024-07-29 17:26:35,2024-07-29 17:26:49,IP Address,69.225.48.90,100,14,True,2024-07-29 17:26:49,R_2CgcGRLCqHVaJAx,,,,,35.6173,-87.0317,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,2w8DX4RPQ3jqTXvhbCk6UX
2024-07-29 17:26:18,2024-07-29 17:26:50,IP Address,24.9.111.66,100,32,True,2024-07-29 17:26:51,R_1bTbvAumja8NEyt,,,,,38.2856,-104.5809,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,10,10,10,10,,,,,,,,,Female,50,Democrat,Liberal,N/A,4s6RsELWZp8htJuZMY3XKi
2024-07-29 17:26:36,2024-07-29 17:26:52,IP Address,65.31.135.112,100,15,True,2024-07-29 17:26:52,R_1nflWyfPLemXLZx,,,,,43.0757,-87.9403,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,4b5tLzZUOVEw1pmr3h6Ysi
2024-07-29 17:26:32,2024-07-29 17:26:52,IP Address,216.227.61.143,100,20,True,2024-07-29 17:26:53,R_6QXNOdfMiYnG1zC,,,,,42.5352,-73.4984,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,1v2I8vmOaApfjrvotqh2NZ
2024-07-29 17:26:07,2024-07-29 17:26:56,IP Address,158.80.250.145,100,48,True,2024-07-29 17:26:56,R_1QiRXWlpQiYF2cI,,,,,30.9979,-89.4547,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,0,10,5,5,,,,,,,,,Female,35,Republican,Conservative,Education,6oSwXUUvmwZNWLN0xgb0ZX
2024-07-29 17:26:47,2024-07-29 17:26:57,IP Address,149.154.2.159,100,9,True,2024-07-29 17:26:58,R_3SBNKVFBMwvtVSh,,,,,42.5034,-96.3839,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,1DO9fMEKwwfUnFTjxPdVRu
2024-07-29 17:27:02,2024-07-29 17:27:10,IP Address,98.242.44.206,100,7,True,2024-07-29 17:27:10,R_6FJxM1mWkpxZr5P,,,,,38.7514,-121.291,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,05d2xefE9QcT2lEL6utbxI
2024-07-29 17:26:36,2024-07-29 17:27:14,IP Address,173.170.246.115,100,38,True,2024-07-29 17:27:15,R_6IT5i8d9LzNqtNN,,,,,27.9032,-82.2911,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am NOT very familiar with Donald Trump and CANNOT recognize him by face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,0x859kXYuf6oXOFxnjkT9L
2024-07-29 17:26:58,2024-07-29 17:27:14,IP Address,174.247.254.24,100,16,True,2024-07-29 17:27:15,R_5kOn67Cb8waVBqN,,,,,34.7448,-92.2883,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,0okZOiLpLDAYb5aeEfdpTM
2024-07-29 17:25:58,2024-07-29 17:27:14,IP Address,24.128.155.97,100,76,True,2024-07-29 17:27:15,R_1PuWHTYQBEbNNe1,,,,,42.8984,-85.7223,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,9,8,8,8,,,,,,,,,Female,70,Democrat,Neither liberal nor conservative,"Technology ",0GOvzQLSU953z9ix32YBxL
2024-07-29 17:26:07,2024-07-29 17:27:16,IP Address,174.106.150.18,100,68,True,2024-07-29 17:27:16,R_5SguL5UTMnaQgb7,,,,,34.4396,-77.9212,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,5mUREooNZkH6wYgQk9MgVW
2024-07-29 17:26:56,2024-07-29 17:27:16,IP Address,174.215.116.244,100,19,True,2024-07-29 17:27:17,R_7DNAPz1ArcXbGuD,,,,,47.3864,-122.1874,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,697tIlIe6kdv0iTGpRkV1t
2024-07-29 17:26:34,2024-07-29 17:27:17,IP Address,70.114.10.42,100,42,True,2024-07-29 17:27:18,R_7KPUP45j1WQDUHb,,,,,29.7339,-98.0697,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,7,7,7,7,,,,,,,,,Male,26,Republican,Conservative,Construction,1Dv7rH0rGg3wnKF7KnpgzJ
2024-07-29 17:26:36,2024-07-29 17:27:18,IP Address,166.199.169.43,100,42,True,2024-07-29 17:27:19,R_5dh0FlpHLtNa38R,,,,,33.7485,-84.3871,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,0az54egRXuDeeFr7gUMhmB
2024-07-29 17:26:04,2024-07-29 17:27:23,IP Address,76.216.65.77,100,78,True,2024-07-29 17:27:24,R_6j4VGogLPYqLnSV,,,,,33.8907,-84.7,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,8,7,9,7,,,,,Male,49,Democrat,Liberal,"Technology ",1e3V3IV18emon8WxV98hze
2024-07-29 17:27:10,2024-07-29 17:27:28,IP Address,68.239.42.84,100,17,True,2024-07-29 17:27:28,R_69n5990RLp6Vaf0,,,,,41.7139,-71.3895,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,7bepitI1bqXD7a2aIPqbgY
2024-07-29 17:27:16,2024-07-29 17:27:35,IP Address,71.36.117.74,100,18,True,2024-07-29 17:27:35,R_1f17xUAzi0JVrXv,,,,,45.5472,-122.6417,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,1ogOMLkPe8EYODKOYn9gbg
2024-07-29 17:26:24,2024-07-29 17:27:36,IP Address,162.225.176.129,100,72,True,2024-07-29 17:27:37,R_6k5qR3IkNlttNwz,,,,,34.2515,-88.7208,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,0,10,7,9,,,,,,,,,Male,75,Republican,Conservative,N/A,3eZwII0TzDFDk4vZUy76lq
2024-07-29 17:25:55,2024-07-29 17:27:40,IP Address,68.95.104.141,100,105,True,2024-07-29 17:27:40,R_5c9IQsQXneDciIh,,,,,31.8859,-102.352,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,0,4,3,8,,,,,,,,,Male,72,Independent,Neither liberal nor conservative,N/A,6aiQ22Q6Nbs4t4SaTDBdp0
2024-07-29 17:27:35,2024-07-29 17:27:42,IP Address,66.215.48.3,100,7,True,2024-07-29 17:27:42,R_7I4VNC1Y8pghKr1,,,,,35.2612,-120.655,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,7F4d0HyvxJz1xBNY3Ej44y
2024-07-29 17:26:38,2024-07-29 17:27:49,IP Address,172.220.7.46,100,71,True,2024-07-29 17:27:50,R_6oLSCuvQokmtRTh,,,,,43.0812,-89.3845,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,9,0,7,4,,,,,,,,,Female,52,Democrat,Liberal,None of the above,44KBfIxZihHB8AFsKnZlYA
2024-07-29 17:26:03,2024-07-29 17:27:49,IP Address,23.244.102.7,100,106,True,2024-07-29 17:27:50,R_7wSZrqcjPDU8nrb,,,,,41.4519,-81.921,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,1,7,5,7,,,,,Female,18,Republican,Conservative,N/A,5GGoeCSPbNtkWLoYB6UPIW
2024-07-29 17:27:27,2024-07-29 17:27:55,IP Address,68.43.240.101,100,27,True,2024-07-29 17:27:55,R_6vX3wYCPojVvfQ5,,,,,43.1963,-86.2717,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,10,8,8,9,,,,,,,,,Male,25,Republican,Conservative,"Technology ",7h2e1VevEKceA8yD9LTeFN
2024-07-29 17:27:27,2024-07-29 17:27:56,IP Address,76.157.173.20,100,28,True,2024-07-29 17:27:57,R_7ZNNYwWA2sJOm6Y,,,,,42.2914,-89.1152,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,4VNzPD7sL9ZR1LyezyV2it
2024-07-29 17:27:16,2024-07-29 17:27:59,IP Address,66.91.37.137,100,42,True,2024-07-29 17:27:59,R_6lhgKs9S1bZSDKk,,,,,21.3571,-157.9258,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,3,2,0,0,,,,,,,,,Female,40,Independent,Neither liberal nor conservative,N/A,0JBgpnUqdRuf1o3NzrBBrw
2024-07-29 17:27:04,2024-07-29 17:27:59,IP Address,99.95.124.241,100,55,True,2024-07-29 17:28:00,R_3RV53sEujX7btxR,,,,,35.2502,-94.6221,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,9,9,8,8,,,,,,,,,Female,42,Republican,Conservative,"Technology ",35LeVVCUjWd12LYSd0A6AY
2024-07-29 17:27:42,2024-07-29 17:28:00,IP Address,107.10.80.91,100,17,True,2024-07-29 17:28:01,R_6waYwRWr88NBMM4,,,,,44.2952,-88.2713,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,49fWKLMa4icBaj7c8LlGhP
2024-07-29 17:26:00,2024-07-29 17:28:01,IP Address,73.152.196.10,100,121,True,2024-07-29 17:28:01,R_3EXqkfBffC22q99,,,,,37.4612,-77.395,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,9,10,2,8,,,,,,,,,Male,68,Democrat,Neither liberal nor conservative,None of the above,3LW306ESKsrVytvtyHJ5uq
2024-07-29 17:27:40,2024-07-29 17:28:03,IP Address,35.151.7.46,100,23,True,2024-07-29 17:28:04,R_1q9MU4lPuwVnvgR,,,,,32.3886,-86.1691,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,3JKF7agkB4dBVimbb5UbRY
2024-07-29 17:26:01,2024-07-29 17:28:04,IP Address,75.74.171.192,100,122,True,2024-07-29 17:28:05,R_3QL29MNmtdR6e4T,,,,,25.992,-80.2702,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,10,0,2,0,,,,,,,,,Male,72,Independent,Liberal,N/A,1AGjIE9P6HukoMjDgMmI3K
2024-07-29 17:26:13,2024-07-29 17:28:06,IP Address,174.163.14.243,100,112,True,2024-07-29 17:28:06,R_5ugAWYguZOQUlIl,,,,,33.7838,-84.4455,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,8,1,4,4,,,,,,,,,Female,32,Independent,Liberal,Retail,0wpuDJ9HGfQeGsu6Fwxx0x
2024-07-29 17:27:12,2024-07-29 17:28:06,IP Address,47.16.54.33,100,53,True,2024-07-29 17:28:06,R_5zkYhS6l6khb1AP,,,,,40.8205,-73.9183,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,7,5,6,5,,,,,,,,,Male,27,Democrat,Liberal,None of the above,5wJKeTV4bY6QJ99tl4MfWE
2024-07-29 17:26:32,2024-07-29 17:28:07,IP Address,69.140.254.39,100,95,True,2024-07-29 17:28:07,R_31B1T3m9F3jRI8j,,,,,38.6438,-77.3451,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,10,0,7,2,,,,,,,,,Male,65,Democrat,Liberal,N/A,44n0BXGk6bwj7bXvdVJpw1
